Plot_Num,Disturbance,Nutrients,Type,Block,Sub_Plot,Date,Day,Month,Year,Height_cm,Sex
67,D1,N0,Han-NE,B6,7,10/2/2020,10,2,2020,0,
67,D1,N0,Han-NE,B6,7,10/2/2020,10,2,2020,0,
67,D1,N0,Han-NE,B6,7,10/2/2020,10,2,2020,0,
67,D1,N0,Han-NE,B6,7,10/2/2020,10,2,2020,0,
67,D1,N0,Han-NE,B6,7,10/2/2020,10,2,2020,0,
67,D1,N0,Han-NE,B6,7,10/2/2020,10,2,2020,0,
68,D1,N0,Helena,B6,8,10/2/2020,10,2,2020,0,
68,D1,N0,Helena,B6,8,10/2/2020,10,2,2020,0,
68,D1,N0,Helena,B6,8,10/2/2020,10,2,2020,0,
68,D1,N0,Helena,B6,8,10/2/2020,10,2,2020,0,
68,D1,N0,Helena,B6,8,10/2/2020,10,2,2020,0,
68,D1,N0,Helena,B6,8,10/2/2020,10,2,2020,0,
69,D0,N1,Han-NE,B6,9,10/2/2020,10,2,2020,0,
69,D0,N1,Han-NE,B6,9,10/2/2020,10,2,2020,0,
69,D0,N1,Han-NE,B6,9,10/2/2020,10,2,2020,0,
69,D0,N1,Han-NE,B6,9,10/2/2020,10,2,2020,0,
69,D0,N1,Han-NE,B6,9,10/2/2020,10,2,2020,0,
69,D0,N1,Han-NE,B6,9,10/2/2020,10,2,2020,0,
70,D0,N1,CFX-1,B6,10,10/2/2020,10,2,2020,0,
70,D0,N1,CFX-1,B6,10,10/2/2020,10,2,2020,0,
70,D0,N1,CFX-1,B6,10,10/2/2020,10,2,2020,0,
70,D0,N1,CFX-1,B6,10,10/2/2020,10,2,2020,0,
70,D0,N1,CFX-1,B6,10,10/2/2020,10,2,2020,0,
70,D0,N1,CFX-1,B6,10,10/2/2020,10,2,2020,0,
71,D1,N1,Han-NE,B6,11,10/2/2020,10,2,2020,0,
71,D1,N1,Han-NE,B6,11,10/2/2020,10,2,2020,0,
71,D1,N1,Han-NE,B6,11,10/2/2020,10,2,2020,0,
71,D1,N1,Han-NE,B6,11,10/2/2020,10,2,2020,0,
71,D1,N1,Han-NE,B6,11,10/2/2020,10,2,2020,0,
71,D1,N1,Han-NE,B6,11,10/2/2020,10,2,2020,0,
72,D0,N1,Helena,B6,12,10/2/2020,10,2,2020,0,
72,D0,N1,Helena,B6,12,10/2/2020,10,2,2020,0,
72,D0,N1,Helena,B6,12,10/2/2020,10,2,2020,0,
72,D0,N1,Helena,B6,12,10/2/2020,10,2,2020,0,
72,D0,N1,Helena,B6,12,10/2/2020,10,2,2020,0,
72,D0,N1,Helena,B6,12,10/2/2020,10,2,2020,0,
73,D0,N0,CFX-1,B7,1,10/2/2020,10,2,2020,0,
73,D0,N0,CFX-1,B7,1,10/2/2020,10,2,2020,0,
73,D0,N0,CFX-1,B7,1,10/2/2020,10,2,2020,0,
73,D0,N0,CFX-1,B7,1,10/2/2020,10,2,2020,0,
73,D0,N0,CFX-1,B7,1,10/2/2020,10,2,2020,0,
73,D0,N0,CFX-1,B7,1,10/2/2020,10,2,2020,0,
74,D0,N0,Han-NE,B7,2,10/2/2020,10,2,2020,0,
74,D0,N0,Han-NE,B7,2,10/2/2020,10,2,2020,0,
74,D0,N0,Han-NE,B7,2,10/2/2020,10,2,2020,0,
74,D0,N0,Han-NE,B7,2,10/2/2020,10,2,2020,0,
74,D0,N0,Han-NE,B7,2,10/2/2020,10,2,2020,0,
74,D0,N0,Han-NE,B7,2,10/2/2020,10,2,2020,0,
75,D1,N0,Helena,B7,3,10/2/2020,10,2,2020,0,
75,D1,N0,Helena,B7,3,10/2/2020,10,2,2020,0,
75,D1,N0,Helena,B7,3,10/2/2020,10,2,2020,0,
75,D1,N0,Helena,B7,3,10/2/2020,10,2,2020,0,
75,D1,N0,Helena,B7,3,10/2/2020,10,2,2020,0,
75,D1,N0,Helena,B7,3,10/2/2020,10,2,2020,0,
76,D1,N0,CFX-1,B7,4,10/2/2020,10,2,2020,0,
76,D1,N0,CFX-1,B7,4,10/2/2020,10,2,2020,0,
76,D1,N0,CFX-1,B7,4,10/2/2020,10,2,2020,0,
76,D1,N0,CFX-1,B7,4,10/2/2020,10,2,2020,0,
76,D1,N0,CFX-1,B7,4,10/2/2020,10,2,2020,0,
76,D1,N0,CFX-1,B7,4,10/2/2020,10,2,2020,0,
77,D1,N1,CFX-1,B7,5,10/2/2020,10,2,2020,0,
77,D1,N1,CFX-1,B7,5,10/2/2020,10,2,2020,0,
77,D1,N1,CFX-1,B7,5,10/2/2020,10,2,2020,0,
77,D1,N1,CFX-1,B7,5,10/2/2020,10,2,2020,0,
77,D1,N1,CFX-1,B7,5,10/2/2020,10,2,2020,0,
77,D1,N1,CFX-1,B7,5,10/2/2020,10,2,2020,0,
78,D0,N0,Helena,B7,6,10/2/2020,10,2,2020,0,
78,D0,N0,Helena,B7,6,10/2/2020,10,2,2020,0,
78,D0,N0,Helena,B7,6,10/2/2020,10,2,2020,0,
78,D0,N0,Helena,B7,6,10/2/2020,10,2,2020,0,
78,D0,N0,Helena,B7,6,10/2/2020,10,2,2020,0,
78,D0,N0,Helena,B7,6,10/2/2020,10,2,2020,0,
79,D1,N1,Helena,B7,7,10/2/2020,10,2,2020,0,
79,D1,N1,Helena,B7,7,10/2/2020,10,2,2020,0,
79,D1,N1,Helena,B7,7,10/2/2020,10,2,2020,0,
79,D1,N1,Helena,B7,7,10/2/2020,10,2,2020,0,
79,D1,N1,Helena,B7,7,10/2/2020,10,2,2020,0,
79,D1,N1,Helena,B7,7,10/2/2020,10,2,2020,0,
80,D0,N1,Helena,B7,8,10/2/2020,10,2,2020,0,
80,D0,N1,Helena,B7,8,10/2/2020,10,2,2020,0,
80,D0,N1,Helena,B7,8,10/2/2020,10,2,2020,0,
80,D0,N1,Helena,B7,8,10/2/2020,10,2,2020,0,
80,D0,N1,Helena,B7,8,10/2/2020,10,2,2020,0,
80,D0,N1,Helena,B7,8,10/2/2020,10,2,2020,0,
81,D0,N1,Han-NE,B7,9,10/2/2020,10,2,2020,0,
81,D0,N1,Han-NE,B7,9,10/2/2020,10,2,2020,0,
81,D0,N1,Han-NE,B7,9,10/2/2020,10,2,2020,0,
81,D0,N1,Han-NE,B7,9,10/2/2020,10,2,2020,0,
81,D0,N1,Han-NE,B7,9,10/2/2020,10,2,2020,0,
81,D0,N1,Han-NE,B7,9,10/2/2020,10,2,2020,0,
82,D1,N1,Han-NE,B7,10,10/2/2020,10,2,2020,0,
82,D1,N1,Han-NE,B7,10,10/2/2020,10,2,2020,0,
82,D1,N1,Han-NE,B7,10,10/2/2020,10,2,2020,0,
82,D1,N1,Han-NE,B7,10,10/2/2020,10,2,2020,0,
82,D1,N1,Han-NE,B7,10,10/2/2020,10,2,2020,0,
82,D1,N1,Han-NE,B7,10,10/2/2020,10,2,2020,0,
83,D1,N0,Han-NE,B7,11,10/2/2020,10,2,2020,0,
83,D1,N0,Han-NE,B7,11,10/2/2020,10,2,2020,0,
83,D1,N0,Han-NE,B7,11,10/2/2020,10,2,2020,0,
83,D1,N0,Han-NE,B7,11,10/2/2020,10,2,2020,0,
83,D1,N0,Han-NE,B7,11,10/2/2020,10,2,2020,0,
83,D1,N0,Han-NE,B7,11,10/2/2020,10,2,2020,0,
84,D0,N1,CFX-1,B7,12,10/2/2020,10,2,2020,0,
84,D0,N1,CFX-1,B7,12,10/2/2020,10,2,2020,0,
84,D0,N1,CFX-1,B7,12,10/2/2020,10,2,2020,0,
84,D0,N1,CFX-1,B7,12,10/2/2020,10,2,2020,0,
84,D0,N1,CFX-1,B7,12,10/2/2020,10,2,2020,0,
84,D0,N1,CFX-1,B7,12,10/2/2020,10,2,2020,0,
85,D1,N1,Helena,B8,1,10/2/2020,10,2,2020,0,
85,D1,N1,Helena,B8,1,10/2/2020,10,2,2020,0,
85,D1,N1,Helena,B8,1,10/2/2020,10,2,2020,0,
85,D1,N1,Helena,B8,1,10/2/2020,10,2,2020,0,
85,D1,N1,Helena,B8,1,10/2/2020,10,2,2020,0,
85,D1,N1,Helena,B8,1,10/2/2020,10,2,2020,0,
86,D1,N1,CFX-1,B8,2,10/2/2020,10,2,2020,0,
86,D1,N1,CFX-1,B8,2,10/2/2020,10,2,2020,0,
86,D1,N1,CFX-1,B8,2,10/2/2020,10,2,2020,0,
86,D1,N1,CFX-1,B8,2,10/2/2020,10,2,2020,0,
86,D1,N1,CFX-1,B8,2,10/2/2020,10,2,2020,0,
86,D1,N1,CFX-1,B8,2,10/2/2020,10,2,2020,0,
87,D1,N1,Han-NE,B8,3,10/2/2020,10,2,2020,58,F
87,D1,N1,Han-NE,B8,3,10/2/2020,10,2,2020,59,F
87,D1,N1,Han-NE,B8,3,10/2/2020,10,2,2020,0,
87,D1,N1,Han-NE,B8,3,10/2/2020,10,2,2020,0,
87,D1,N1,Han-NE,B8,3,10/2/2020,10,2,2020,0,
87,D1,N1,Han-NE,B8,3,10/2/2020,10,2,2020,0,
88,D0,N0,Han-NE,B8,4,10/2/2020,10,2,2020,0,
88,D0,N0,Han-NE,B8,4,10/2/2020,10,2,2020,0,
88,D0,N0,Han-NE,B8,4,10/2/2020,10,2,2020,0,
88,D0,N0,Han-NE,B8,4,10/2/2020,10,2,2020,0,
88,D0,N0,Han-NE,B8,4,10/2/2020,10,2,2020,0,
88,D0,N0,Han-NE,B8,4,10/2/2020,10,2,2020,0,
89,D0,N1,CFX-1,B8,5,10/2/2020,10,2,2020,0,
89,D0,N1,CFX-1,B8,5,10/2/2020,10,2,2020,0,
89,D0,N1,CFX-1,B8,5,10/2/2020,10,2,2020,0,
89,D0,N1,CFX-1,B8,5,10/2/2020,10,2,2020,0,
89,D0,N1,CFX-1,B8,5,10/2/2020,10,2,2020,0,
89,D0,N1,CFX-1,B8,5,10/2/2020,10,2,2020,0,
90,D1,N0,Han-NE,B8,6,10/2/2020,10,2,2020,58,F
90,D1,N0,Han-NE,B8,6,10/2/2020,10,2,2020,57,F
90,D1,N0,Han-NE,B8,6,10/2/2020,10,2,2020,35,F
90,D1,N0,Han-NE,B8,6,10/2/2020,10,2,2020,19,F
90,D1,N0,Han-NE,B8,6,10/2/2020,10,2,2020,0,
90,D1,N0,Han-NE,B8,6,10/2/2020,10,2,2020,0,
91,D0,N1,Helena,B8,7,10/2/2020,10,2,2020,0,
91,D0,N1,Helena,B8,7,10/2/2020,10,2,2020,0,
91,D0,N1,Helena,B8,7,10/2/2020,10,2,2020,0,
91,D0,N1,Helena,B8,7,10/2/2020,10,2,2020,0,
91,D0,N1,Helena,B8,7,10/2/2020,10,2,2020,0,
91,D0,N1,Helena,B8,7,10/2/2020,10,2,2020,0,
92,D1,N0,Helena,B8,8,10/2/2020,10,2,2020,0,
92,D1,N0,Helena,B8,8,10/2/2020,10,2,2020,0,
92,D1,N0,Helena,B8,8,10/2/2020,10,2,2020,0,
92,D1,N0,Helena,B8,8,10/2/2020,10,2,2020,0,
92,D1,N0,Helena,B8,8,10/2/2020,10,2,2020,0,
92,D1,N0,Helena,B8,8,10/2/2020,10,2,2020,0,
93,D1,N0,CFX-1,B8,9,10/2/2020,10,2,2020,0,
93,D1,N0,CFX-1,B8,9,10/2/2020,10,2,2020,0,
93,D1,N0,CFX-1,B8,9,10/2/2020,10,2,2020,0,
93,D1,N0,CFX-1,B8,9,10/2/2020,10,2,2020,0,
93,D1,N0,CFX-1,B8,9,10/2/2020,10,2,2020,0,
93,D1,N0,CFX-1,B8,9,10/2/2020,10,2,2020,0,
94,D0,N0,CFX-1,B8,10,10/2/2020,10,2,2020,0,
94,D0,N0,CFX-1,B8,10,10/2/2020,10,2,2020,0,
94,D0,N0,CFX-1,B8,10,10/2/2020,10,2,2020,0,
94,D0,N0,CFX-1,B8,10,10/2/2020,10,2,2020,0,
94,D0,N0,CFX-1,B8,10,10/2/2020,10,2,2020,0,
94,D0,N0,CFX-1,B8,10,10/2/2020,10,2,2020,0,
95,D0,N0,Helena,B8,11,10/2/2020,10,2,2020,0,
95,D0,N0,Helena,B8,11,10/2/2020,10,2,2020,0,
95,D0,N0,Helena,B8,11,10/2/2020,10,2,2020,0,
95,D0,N0,Helena,B8,11,10/2/2020,10,2,2020,0,
95,D0,N0,Helena,B8,11,10/2/2020,10,2,2020,0,
95,D0,N0,Helena,B8,11,10/2/2020,10,2,2020,0,
96,D0,N1,Han-NE,B8,12,10/2/2020,10,2,2020,0,
96,D0,N1,Han-NE,B8,12,10/2/2020,10,2,2020,0,
96,D0,N1,Han-NE,B8,12,10/2/2020,10,2,2020,0,
96,D0,N1,Han-NE,B8,12,10/2/2020,10,2,2020,0,
96,D0,N1,Han-NE,B8,12,10/2/2020,10,2,2020,0,
96,D0,N1,Han-NE,B8,12,10/2/2020,10,2,2020,0,
1,D1,N1,Han-NE,B1,1,10/16/2020,10,16,2020,0,
1,D1,N1,Han-NE,B1,1,10/16/2020,10,16,2020,0,
1,D1,N1,Han-NE,B1,1,10/16/2020,10,16,2020,0,
1,D1,N1,Han-NE,B1,1,10/16/2020,10,16,2020,0,
1,D1,N1,Han-NE,B1,1,10/16/2020,10,16,2020,0,
1,D1,N1,Han-NE,B1,1,10/16/2020,10,16,2020,0,
2,D1,N1,Helena,B1,2,10/16/2020,10,16,2020,0,
2,D1,N1,Helena,B1,2,10/16/2020,10,16,2020,0,
2,D1,N1,Helena,B1,2,10/16/2020,10,16,2020,0,
2,D1,N1,Helena,B1,2,10/16/2020,10,16,2020,0,
2,D1,N1,Helena,B1,2,10/16/2020,10,16,2020,0,
2,D1,N1,Helena,B1,2,10/16/2020,10,16,2020,0,
3,D0,N0,CFX-1,B1,3,10/16/2020,10,16,2020,0,
3,D0,N0,CFX-1,B1,3,10/16/2020,10,16,2020,0,
3,D0,N0,CFX-1,B1,3,10/16/2020,10,16,2020,0,
3,D0,N0,CFX-1,B1,3,10/16/2020,10,16,2020,0,
3,D0,N0,CFX-1,B1,3,10/16/2020,10,16,2020,0,
3,D0,N0,CFX-1,B1,3,10/16/2020,10,16,2020,0,
4,D1,N0,Helena,B1,4,10/16/2020,10,16,2020,0,
4,D1,N0,Helena,B1,4,10/16/2020,10,16,2020,0,
4,D1,N0,Helena,B1,4,10/16/2020,10,16,2020,0,
4,D1,N0,Helena,B1,4,10/16/2020,10,16,2020,0,
4,D1,N0,Helena,B1,4,10/16/2020,10,16,2020,0,
4,D1,N0,Helena,B1,4,10/16/2020,10,16,2020,0,
5,D0,N1,CFX-1,B1,5,10/16/2020,10,16,2020,0,
5,D0,N1,CFX-1,B1,5,10/16/2020,10,16,2020,0,
5,D0,N1,CFX-1,B1,5,10/16/2020,10,16,2020,0,
5,D0,N1,CFX-1,B1,5,10/16/2020,10,16,2020,0,
5,D0,N1,CFX-1,B1,5,10/16/2020,10,16,2020,0,
5,D0,N1,CFX-1,B1,5,10/16/2020,10,16,2020,0,
6,D0,N0,Helena,B1,6,10/16/2020,10,16,2020,0,
6,D0,N0,Helena,B1,6,10/16/2020,10,16,2020,0,
6,D0,N0,Helena,B1,6,10/16/2020,10,16,2020,0,
6,D0,N0,Helena,B1,6,10/16/2020,10,16,2020,0,
6,D0,N0,Helena,B1,6,10/16/2020,10,16,2020,0,
6,D0,N0,Helena,B1,6,10/16/2020,10,16,2020,0,
7,D1,N0,Han-NE,B1,7,10/16/2020,10,16,2020,0,
7,D1,N0,Han-NE,B1,7,10/16/2020,10,16,2020,0,
7,D1,N0,Han-NE,B1,7,10/16/2020,10,16,2020,0,
7,D1,N0,Han-NE,B1,7,10/16/2020,10,16,2020,0,
7,D1,N0,Han-NE,B1,7,10/16/2020,10,16,2020,0,
7,D1,N0,Han-NE,B1,7,10/16/2020,10,16,2020,0,
8,D0,N1,Han-NE,B1,8,10/16/2020,10,16,2020,0,
8,D0,N1,Han-NE,B1,8,10/16/2020,10,16,2020,0,
8,D0,N1,Han-NE,B1,8,10/16/2020,10,16,2020,0,
8,D0,N1,Han-NE,B1,8,10/16/2020,10,16,2020,0,
8,D0,N1,Han-NE,B1,8,10/16/2020,10,16,2020,0,
8,D0,N1,Han-NE,B1,8,10/16/2020,10,16,2020,0,
9,D0,N1,Helena,B1,9,10/16/2020,10,16,2020,0,
9,D0,N1,Helena,B1,9,10/16/2020,10,16,2020,0,
9,D0,N1,Helena,B1,9,10/16/2020,10,16,2020,0,
9,D0,N1,Helena,B1,9,10/16/2020,10,16,2020,0,
9,D0,N1,Helena,B1,9,10/16/2020,10,16,2020,0,
9,D0,N1,Helena,B1,9,10/16/2020,10,16,2020,0,
10,D1,N0,CFX-1,B1,10,10/16/2020,10,16,2020,0,
10,D1,N0,CFX-1,B1,10,10/16/2020,10,16,2020,0,
10,D1,N0,CFX-1,B1,10,10/16/2020,10,16,2020,0,
10,D1,N0,CFX-1,B1,10,10/16/2020,10,16,2020,0,
10,D1,N0,CFX-1,B1,10,10/16/2020,10,16,2020,0,
10,D1,N0,CFX-1,B1,10,10/16/2020,10,16,2020,0,
11,D0,N0,Han-NE,B1,11,10/16/2020,10,16,2020,0,
11,D0,N0,Han-NE,B1,11,10/16/2020,10,16,2020,0,
11,D0,N0,Han-NE,B1,11,10/16/2020,10,16,2020,0,
11,D0,N0,Han-NE,B1,11,10/16/2020,10,16,2020,0,
11,D0,N0,Han-NE,B1,11,10/16/2020,10,16,2020,0,
11,D0,N0,Han-NE,B1,11,10/16/2020,10,16,2020,0,
12,D1,N1,CFX-1,B1,12,10/16/2020,10,16,2020,0,
12,D1,N1,CFX-1,B1,12,10/16/2020,10,16,2020,0,
12,D1,N1,CFX-1,B1,12,10/16/2020,10,16,2020,0,
12,D1,N1,CFX-1,B1,12,10/16/2020,10,16,2020,0,
12,D1,N1,CFX-1,B1,12,10/16/2020,10,16,2020,0,
12,D1,N1,CFX-1,B1,12,10/16/2020,10,16,2020,0,
13,D1,N0,CFX-1,B2,1,10/16/2020,10,16,2020,0,
13,D1,N0,CFX-1,B2,1,10/16/2020,10,16,2020,0,
13,D1,N0,CFX-1,B2,1,10/16/2020,10,16,2020,0,
13,D1,N0,CFX-1,B2,1,10/16/2020,10,16,2020,0,
13,D1,N0,CFX-1,B2,1,10/16/2020,10,16,2020,0,
13,D1,N0,CFX-1,B2,1,10/16/2020,10,16,2020,0,
14,D0,N0,Han-NE,B2,2,10/16/2020,10,16,2020,0,
14,D0,N0,Han-NE,B2,2,10/16/2020,10,16,2020,0,
14,D0,N0,Han-NE,B2,2,10/16/2020,10,16,2020,0,
14,D0,N0,Han-NE,B2,2,10/16/2020,10,16,2020,0,
14,D0,N0,Han-NE,B2,2,10/16/2020,10,16,2020,0,
14,D0,N0,Han-NE,B2,2,10/16/2020,10,16,2020,0,
15,D1,N1,Helena,B2,3,10/16/2020,10,16,2020,0,
15,D1,N1,Helena,B2,3,10/16/2020,10,16,2020,0,
15,D1,N1,Helena,B2,3,10/16/2020,10,16,2020,0,
15,D1,N1,Helena,B2,3,10/16/2020,10,16,2020,0,
15,D1,N1,Helena,B2,3,10/16/2020,10,16,2020,0,
15,D1,N1,Helena,B2,3,10/16/2020,10,16,2020,0,
16,D1,N1,CFX-1,B2,4,10/16/2020,10,16,2020,0,
16,D1,N1,CFX-1,B2,4,10/16/2020,10,16,2020,0,
16,D1,N1,CFX-1,B2,4,10/16/2020,10,16,2020,0,
16,D1,N1,CFX-1,B2,4,10/16/2020,10,16,2020,0,
16,D1,N1,CFX-1,B2,4,10/16/2020,10,16,2020,0,
16,D1,N1,CFX-1,B2,4,10/16/2020,10,16,2020,0,
17,D0,N1,CFX-1,B2,5,10/16/2020,10,16,2020,0,
17,D0,N1,CFX-1,B2,5,10/16/2020,10,16,2020,0,
17,D0,N1,CFX-1,B2,5,10/16/2020,10,16,2020,0,
17,D0,N1,CFX-1,B2,5,10/16/2020,10,16,2020,0,
17,D0,N1,CFX-1,B2,5,10/16/2020,10,16,2020,0,
17,D0,N1,CFX-1,B2,5,10/16/2020,10,16,2020,0,
18,D1,N1,Han-NE,B2,6,10/16/2020,10,16,2020,0,
18,D1,N1,Han-NE,B2,6,10/16/2020,10,16,2020,0,
18,D1,N1,Han-NE,B2,6,10/16/2020,10,16,2020,0,
18,D1,N1,Han-NE,B2,6,10/16/2020,10,16,2020,0,
18,D1,N1,Han-NE,B2,6,10/16/2020,10,16,2020,0,
18,D1,N1,Han-NE,B2,6,10/16/2020,10,16,2020,0,
19,D0,N0,Helena,B2,7,10/16/2020,10,16,2020,0,
19,D0,N0,Helena,B2,7,10/16/2020,10,16,2020,0,
19,D0,N0,Helena,B2,7,10/16/2020,10,16,2020,0,
19,D0,N0,Helena,B2,7,10/16/2020,10,16,2020,0,
19,D0,N0,Helena,B2,7,10/16/2020,10,16,2020,0,
19,D0,N0,Helena,B2,7,10/16/2020,10,16,2020,0,
20,D0,N1,Helena,B2,8,10/16/2020,10,16,2020,0,
20,D0,N1,Helena,B2,8,10/16/2020,10,16,2020,0,
20,D0,N1,Helena,B2,8,10/16/2020,10,16,2020,0,
20,D0,N1,Helena,B2,8,10/16/2020,10,16,2020,0,
20,D0,N1,Helena,B2,8,10/16/2020,10,16,2020,0,
20,D0,N1,Helena,B2,8,10/16/2020,10,16,2020,0,
21,D0,N1,Han-NE,B2,9,10/16/2020,10,16,2020,0,
21,D0,N1,Han-NE,B2,9,10/16/2020,10,16,2020,0,
21,D0,N1,Han-NE,B2,9,10/16/2020,10,16,2020,0,
21,D0,N1,Han-NE,B2,9,10/16/2020,10,16,2020,0,
21,D0,N1,Han-NE,B2,9,10/16/2020,10,16,2020,0,
21,D0,N1,Han-NE,B2,9,10/16/2020,10,16,2020,0,
22,D0,N0,CFX-1,B2,10,10/16/2020,10,16,2020,0,
22,D0,N0,CFX-1,B2,10,10/16/2020,10,16,2020,0,
22,D0,N0,CFX-1,B2,10,10/16/2020,10,16,2020,0,
22,D0,N0,CFX-1,B2,10,10/16/2020,10,16,2020,0,
22,D0,N0,CFX-1,B2,10,10/16/2020,10,16,2020,0,
22,D0,N0,CFX-1,B2,10,10/16/2020,10,16,2020,0,
23,D1,N0,Han-NE,B2,11,10/16/2020,10,16,2020,0,
23,D1,N0,Han-NE,B2,11,10/16/2020,10,16,2020,0,
23,D1,N0,Han-NE,B2,11,10/16/2020,10,16,2020,0,
23,D1,N0,Han-NE,B2,11,10/16/2020,10,16,2020,0,
23,D1,N0,Han-NE,B2,11,10/16/2020,10,16,2020,0,
23,D1,N0,Han-NE,B2,11,10/16/2020,10,16,2020,0,
24,D1,N0,Helena,B2,12,10/16/2020,10,16,2020,0,
24,D1,N0,Helena,B2,12,10/16/2020,10,16,2020,0,
24,D1,N0,Helena,B2,12,10/16/2020,10,16,2020,0,
24,D1,N0,Helena,B2,12,10/16/2020,10,16,2020,0,
24,D1,N0,Helena,B2,12,10/16/2020,10,16,2020,0,
24,D1,N0,Helena,B2,12,10/16/2020,10,16,2020,0,
25,D1,N0,Han-NE,B3,1,10/16/2020,10,16,2020,0,
25,D1,N0,Han-NE,B3,1,10/16/2020,10,16,2020,0,
25,D1,N0,Han-NE,B3,1,10/16/2020,10,16,2020,0,
25,D1,N0,Han-NE,B3,1,10/16/2020,10,16,2020,0,
25,D1,N0,Han-NE,B3,1,10/16/2020,10,16,2020,0,
25,D1,N0,Han-NE,B3,1,10/16/2020,10,16,2020,0,
26,D0,N1,Helena,B3,2,10/16/2020,10,16,2020,0,
26,D0,N1,Helena,B3,2,10/16/2020,10,16,2020,0,
26,D0,N1,Helena,B3,2,10/16/2020,10,16,2020,0,
26,D0,N1,Helena,B3,2,10/16/2020,10,16,2020,0,
26,D0,N1,Helena,B3,2,10/16/2020,10,16,2020,0,
26,D0,N1,Helena,B3,2,10/16/2020,10,16,2020,0,
27,D1,N1,Han-NE,B3,3,10/16/2020,10,16,2020,0,
27,D1,N1,Han-NE,B3,3,10/16/2020,10,16,2020,0,
27,D1,N1,Han-NE,B3,3,10/16/2020,10,16,2020,0,
27,D1,N1,Han-NE,B3,3,10/16/2020,10,16,2020,0,
27,D1,N1,Han-NE,B3,3,10/16/2020,10,16,2020,0,
27,D1,N1,Han-NE,B3,3,10/16/2020,10,16,2020,0,
28,D1,N0,Helena,B3,4,10/16/2020,10,16,2020,0,
28,D1,N0,Helena,B3,4,10/16/2020,10,16,2020,0,
28,D1,N0,Helena,B3,4,10/16/2020,10,16,2020,0,
28,D1,N0,Helena,B3,4,10/16/2020,10,16,2020,0,
28,D1,N0,Helena,B3,4,10/16/2020,10,16,2020,0,
28,D1,N0,Helena,B3,4,10/16/2020,10,16,2020,0,
29,D0,N1,Han-NE,B3,5,10/16/2020,10,16,2020,0,
29,D0,N1,Han-NE,B3,5,10/16/2020,10,16,2020,0,
29,D0,N1,Han-NE,B3,5,10/16/2020,10,16,2020,0,
29,D0,N1,Han-NE,B3,5,10/16/2020,10,16,2020,0,
29,D0,N1,Han-NE,B3,5,10/16/2020,10,16,2020,0,
29,D0,N1,Han-NE,B3,5,10/16/2020,10,16,2020,0,
30,D0,N1,CFX-1,B3,6,10/16/2020,10,16,2020,0,
30,D0,N1,CFX-1,B3,6,10/16/2020,10,16,2020,0,
30,D0,N1,CFX-1,B3,6,10/16/2020,10,16,2020,0,
30,D0,N1,CFX-1,B3,6,10/16/2020,10,16,2020,0,
30,D0,N1,CFX-1,B3,6,10/16/2020,10,16,2020,0,
30,D0,N1,CFX-1,B3,6,10/16/2020,10,16,2020,0,
30,D0,N1,CFX-1,B3,6,10/16/2020,10,16,2020,0,
31,D0,N0,Han-NE,B3,7,10/16/2020,10,16,2020,0,
31,D0,N0,Han-NE,B3,7,10/16/2020,10,16,2020,0,
31,D0,N0,Han-NE,B3,7,10/16/2020,10,16,2020,0,
31,D0,N0,Han-NE,B3,7,10/16/2020,10,16,2020,0,
31,D0,N0,Han-NE,B3,7,10/16/2020,10,16,2020,0,
31,D0,N0,Han-NE,B3,7,10/16/2020,10,16,2020,0,
31,D0,N0,Han-NE,B3,7,10/16/2020,10,16,2020,0,
32,D1,N1,CFX-1,B3,8,10/16/2020,10,16,2020,0,
32,D1,N1,CFX-1,B3,8,10/16/2020,10,16,2020,0,
32,D1,N1,CFX-1,B3,8,10/16/2020,10,16,2020,0,
32,D1,N1,CFX-1,B3,8,10/16/2020,10,16,2020,0,
32,D1,N1,CFX-1,B3,8,10/16/2020,10,16,2020,0,
32,D1,N1,CFX-1,B3,8,10/16/2020,10,16,2020,0,
33,D1,N0,CFX-1,B3,9,10/16/2020,10,16,2020,0,
33,D1,N0,CFX-1,B3,9,10/16/2020,10,16,2020,0,
33,D1,N0,CFX-1,B3,9,10/16/2020,10,16,2020,0,
33,D1,N0,CFX-1,B3,9,10/16/2020,10,16,2020,0,
33,D1,N0,CFX-1,B3,9,10/16/2020,10,16,2020,0,
33,D1,N0,CFX-1,B3,9,10/16/2020,10,16,2020,0,
34,D0,N0,Helena,B3,10,10/16/2020,10,16,2020,0,
34,D0,N0,Helena,B3,10,10/16/2020,10,16,2020,0,
34,D0,N0,Helena,B3,10,10/16/2020,10,16,2020,0,
34,D0,N0,Helena,B3,10,10/16/2020,10,16,2020,0,
34,D0,N0,Helena,B3,10,10/16/2020,10,16,2020,0,
34,D0,N0,Helena,B3,10,10/16/2020,10,16,2020,0,
35,D1,N1,Helena,B3,11,10/16/2020,10,16,2020,66,F
35,D1,N1,Helena,B3,11,10/16/2020,10,16,2020,55,F
35,D1,N1,Helena,B3,11,10/16/2020,10,16,2020,72,F
35,D1,N1,Helena,B3,11,10/16/2020,10,16,2020,0,
35,D1,N1,Helena,B3,11,10/16/2020,10,16,2020,0,
35,D1,N1,Helena,B3,11,10/16/2020,10,16,2020,0,
36,D0,N0,CFX-1,B3,12,10/16/2020,10,16,2020,0,
36,D0,N0,CFX-1,B3,12,10/16/2020,10,16,2020,0,
